Date: 2005.01.01    Station: 46692      Time: 00Z      Levels: 48
  Lat:   25.03   Lon:   121.52   npts:          88
Pres(hPa) Hgt(m)  Temp(c)  Dwpt(c)  Relh(%) Dir(deg)  Spd(knot)
    98.1  16700   -77.12   -42.09     27    276     20.62
    94.9  16900   -77.82   -42.07     27    276     19.66
    91.7  17100   -78.52   -42.05     27    275     18.69
    88.5  17300   -79.22   -42.03     27    274     17.72
    85.3  17500   -79.92   -42.01     27    274     16.76
    82.2  17700   -80.29   -41.99     27    274     15.77
    79.4  17900   -79.94   -41.96     27    274     14.73
    76.6  18100   -79.60   -41.93     27    274     13.70
    73.8  18300   -79.26   -41.90     27    274     12.67
    71.3  18500   -78.95   -41.84     27    275     11.64
    68.9  18700   -78.24   -41.79     27    276     10.68
    66.7  18900   -77.06   -41.76     27    277      9.78
    64.4  19100   -75.87   -41.74     27    278      8.89
    62.1  19300   -74.69   -41.72     27    279      8.00
    60.0  19500   -73.62   -41.69     27    279      7.20
    58.1  19700   -72.78   -41.67     27    277      6.59
    56.3  19900   -71.94   -41.65     27    276      5.99
    54.4  20100   -71.10   -41.63     27    274      5.39
    52.6  20300   -70.26   -41.60     27    273      4.78
    50.7  20500   -67.61   -41.53     27    269      4.43
    49.1  20700   -65.65   -41.48     27    266      4.14
    47.6  20900   -64.37   -41.44     27    263      3.87
    46.1  21100   -63.10   -41.40     27    261      3.60
    44.5  21300   -60.44   -41.32     27    259      3.36
    43.1  21500   -59.57   -41.28     27    259      3.09
    41.9  21700   -59.27   -41.26     27    260      2.81
    40.6  21900   -58.97   -41.24     27    260      2.53
    39.3  22100   -58.67   -41.22     27    261      2.25
    38.1  22300   -58.20   -41.19     27    262      1.96
    36.8  22500   -56.92   -41.09     27    267      1.61
    35.7  22700   -56.67   -41.06     27    276      1.33
    34.6  22900   -56.42   -41.03     27    285      1.05
    33.5  23100   -56.17   -41.00     27    294      0.80
    32.5  23300   -55.95   -40.97     27    310      0.83
    31.5  23500   -55.73   -40.94     27    326      0.86
    30.5  23700   -55.51   -40.91     27    342      0.89
    29.6  23900   -55.27   -40.88     27    285      0.98
    28.7  24100   -55.02   -40.84     27    155      1.14
    27.8  24300   -54.76   -40.80     27     25      1.29
    27.0  24500   -54.46   -40.75     27     21      1.39
    26.1  24700   -54.15   -40.71     27     23      1.49
    25.4  24900   -54.01   -40.69     27     29      1.88
    24.6  25100   -53.91   -40.67     27     36      2.33
    23.9  25300   -53.81   -40.66     27     43      2.78
    23.1  25500   -53.71   -40.64     27     50      3.23
    22.4  25700   -53.61   -40.62     27     57      3.68
    21.6  25900   -53.51   -40.61     27     63      4.13
    20.9  26100   -53.31   -40.58     27     68      4.68
    20.3  26300   -52.96   -40.53     27     69      5.37
    19.7  26500   -52.70   -40.50     27     70      5.95
    19.2  26700   -52.52   -40.49     27     71      6.44
    18.7  26900   -52.33   -40.48     27     72      6.92
    18.2  27100   -52.14   -40.47     27     73      7.40
    17.7  27300   -51.96   -40.46     27     74      7.88
    17.2  27500   -51.77   -40.46     27     75      8.36
    16.7  27700   -51.59   -40.45     27     76      8.84
    16.1  27900   -51.40   -40.44     27     77      9.32
    15.6  28100   -51.21   -40.43     27     78      9.80
    15.1  28300   -51.03   -40.43     27     79     10.28
    14.6  28500   -50.84   -40.42     27     80     10.76
    14.1  28700   -50.65   -40.41     27     81     11.24
    13.6  28900   -50.47   -40.40     27     82     11.72
    13.2  29100   -50.12   -40.39     27     84     12.05
    12.8  29300   -49.67   -40.38     27     86     12.28
    12.5  29500   -49.22   -40.37     27     88     12.52
    12.1  29700   -48.77   -40.36     27     90     12.75
    11.8  29900   -48.32   -40.35     27     91     12.99
    11.4  30100   -47.87   -40.34     27     93     13.22
    11.1  30300   -47.42   -40.33     27     95     13.46
    10.7  30500   -46.97   -40.32     27     97     13.69
    10.4  30700   -46.52   -40.31     27     99     13.93
    10.1  30900   -46.07   -40.30     27    101     14.16
     9.7  31100   -45.49   -40.27     27    102     14.55
     9.4  31300   -44.90   -40.24     27    102     14.97
     9.2  31500   -44.30   -40.21     27    102     15.39
     8.9  31700   -43.39   -40.18     27    103     15.08
     8.6  31900   -42.16   -40.14     27    103     14.04
     8.3  32100   -41.00   -40.09     27    102     13.17
     8.0  32300   -40.13   -40.06     27    100     13.02
     7.7  32500   -39.26   -40.03     27     98     12.86
     7.4  32700   -38.39   -40.00     27     97     12.71
     7.2  32900   -38.00   -39.99     27     96     12.64
     7.1  33100   -37.65   -39.98     27     95     12.58
     6.9  33300   -37.30   -39.96     27     94     12.52
     6.8  33500   -36.95   -39.95     27     94     12.46
     6.6  33700   -36.59   -39.94     27     93     12.39
     6.4  33900   -36.24   -39.93     27     92     12.33
Date: 2005.01.06    Station: 46692      Time: 00Z      Levels: 60
  Lat:   25.03   Lon:   121.52   npts:         148
Pres(hPa) Hgt(m)  Temp(c)  Dwpt(c)  Relh(%) Dir(deg)  Spd(knot)
   964.0    500    12.28    10.18     87     18     10.63
   941.4    700    11.33     9.63     89    127     10.92
   919.0    900     9.81     7.41     85    249      9.21
   897.3   1100     9.40     6.46     82    305      5.28
   875.8   1300     8.59     4.62     76    330      3.25
   854.9   1500     8.72     2.62     65    302      4.27
   834.5   1700     7.91     0.50     59    292      5.03
   814.7   1900     7.14    -0.09     60    293      5.56
   795.4   2100     5.74    -0.07     67    292      6.06
   776.2   2300     4.34    -0.04     74    292      6.55
   757.0   2500     2.94    -0.01     81    291      7.04
   738.2   2700     2.80    -5.95     57    292      7.71
   720.2   2900     6.06   -15.03     20    297      8.55
   702.9   3100     6.69    -8.96     32    301      9.61
   686.1   3300     5.11    -8.73     36    303     10.88
   669.4   3500     3.73   -10.02     35    304     12.24
   653.4   3700     3.42   -10.56     35    303     13.82
   637.3   3900     3.12   -11.10     34    302     15.41
   622.2   4100     1.83   -12.73     32    300     17.03
   607.3   4300     1.52   -13.11     32    297     18.78
   592.4   4500     1.21   -13.48     32    294     20.54
   577.5   4700     0.90   -13.86     32    291     22.29
   562.9   4900     0.34   -14.41     32    288     23.97
   549.3   5100    -0.87   -15.36     32    287     25.51
   536.0   5300    -2.18   -16.34     32    286     27.02
   522.6   5500    -3.48   -17.33     33    285     28.53
   509.3   5700    -4.79   -18.31     33    284     30.05
   496.1   5900    -5.70   -19.19     33    284     31.52
   483.7   6100    -5.70   -19.20     33    284     32.78
   471.6   6300    -6.04   -19.33     33    283     33.84
   459.9   6500    -7.10   -20.34     33    283     34.59
   448.2   6700    -8.16   -21.36     33    282     35.33
   436.5   6900    -9.22   -22.37     33    282     36.07
   424.8   7100   -10.28   -23.38     33    281     36.82
   413.1   7300   -11.34   -24.39     33    281     37.56
   403.0   7500   -15.74   -28.60     32    279     37.75
   392.7   7700   -18.02   -30.73     32    278     37.80
   382.2   7900   -19.32   -31.91     32    276     37.80
   372.0   8100   -20.33   -32.82     32    275     37.76
   362.2   8300   -20.74   -33.18     32    274     37.62
   352.4   8500   -21.22   -33.60     32    274     37.47
   343.2   8700   -22.34   -34.50     32    274     37.23
   333.9   8900   -23.83   -35.71     32    274     36.91
   324.7   9100   -25.31   -37.07     32    274     36.46
   316.0   9300   -26.34   -38.22     31    274     35.99
   307.2   9500   -27.36   -39.36     31    274     35.52
   298.8   9700   -28.84   -40.10     32    276     35.21
   291.0   9900   -30.47   -40.10     32    276     35.25
   283.2  10100   -32.10   -40.10     32    276     35.30
   275.4  10300   -33.73   -40.10     32    276     35.35
   267.5  10500   -35.35   -40.10     32    277     35.39
   259.7  10700   -36.98   -40.10     32    277     35.44
   251.9  10900   -38.61   -40.10     32    277     35.49
   244.9  11100   -40.20   -40.10     32    277     35.62
   238.2  11300   -41.78   -40.10     32    276     35.78
   231.5  11500   -43.36   -40.10     32    276     35.94
   224.8  11700   -44.94   -40.10     32    275     36.10
   218.1  11900   -46.52   -40.10     32    274     36.26
   211.4  12100   -48.10   -40.10     32    274     36.43
   204.8  12300   -49.68   -40.10     32    273     36.59
   198.3  12500   -51.24   -40.10     32    272     36.62
   192.2  12700   -52.74   -40.10     32    272     36.35
   186.5  12900   -54.21   -40.10     32    271     36.38
   181.1  13100   -55.62   -40.10     32    271     36.79
   175.7  13300   -57.04   -40.10     32    271     37.21
   170.4  13500   -58.45   -40.10     32    271     37.63
   165.0  13700   -59.86   -40.10     32    271     38.04
   159.6  13900   -61.28   -40.10     32    271     38.46
   154.2  14100   -62.69   -40.10     32    271     38.87
   148.9  14300   -64.30   -40.10     32    271     39.21
   143.8  14500   -66.63   -40.10     32    271     39.26
   138.8  14700   -68.98   -40.10     32    272     39.29
   134.5  14900   -71.46   -40.10     32    272     39.14
   130.2  15100   -73.79   -40.10     32    271     38.84
   126.3  15300   -74.45   -40.10     32    271     36.92
   122.4  15500   -75.11   -40.10     32    270     35.00
   118.5  15700   -75.77   -40.10     32    269     33.08
   114.6  15900   -76.44   -40.10     32    269     31.16
   110.6  16100   -77.10   -40.10     32    268     29.24
   106.7  16300   -77.76   -40.10     32    267     27.32
   102.8  16500   -78.42   -40.10     32    267     25.41
    99.1  16700   -78.10   -40.10     32    266     23.72
    96.0  16900   -77.74   -40.10     32    266     22.41
    92.9  17100   -77.68   -40.10     32    266     21.12
    89.7  17300   -77.61   -40.10     32    266     19.83
    86.6  17500   -77.54   -40.10     32    267     18.55
    83.5  17700   -77.48   -40.10     32    267     17.26
    80.4  17900   -77.41   -40.10     32    267     15.97
    77.7  18100   -77.78   -40.10     32    269     14.87
    75.1  18300   -78.23   -40.10     32    270     13.80
    72.5  18500   -78.67   -40.10     32    272     12.73
    69.9  18700   -79.03   -40.10     32    274     11.67
    67.5  18900   -77.25   -40.10     32    275     10.88
    65.3  19100   -75.89   -40.10     32    275     10.23
    63.1  19300   -74.54   -40.10     32    276      9.70
    60.9  19500   -73.21   -40.10     32    276      9.41
    58.8  19700   -72.10   -40.10     32    275      9.18
    57.0  19900   -71.13   -40.10     32    275      8.99
    55.1  20100   -70.16   -40.10     32    274      8.79
    53.2  20300   -69.19   -40.10     32    274      8.60
    51.5  20500   -66.65   -40.10     32    274      8.00
    49.8  20700   -63.78   -40.10     32    275      7.40
    48.4  20900   -61.54   -40.10     32    278      6.73
    46.7  21100   -60.51   -40.10     32    281      6.04
    45.3  21300   -59.87   -40.10     32    286      5.64
    44.0  21500   -59.62   -40.10     32    293      5.52
    42.8  21700   -59.37   -40.10     32    299      5.40
    41.5  21900   -59.12   -40.10     32    306      5.28
    40.3  22100   -58.87   -40.10     32    313      5.16
    39.1  22300   -58.62   -40.10     32    320      5.04
    37.8  22500   -58.37   -40.10     32    327      4.92
    36.6  22700   -58.12   -40.10     32    333      4.80
    35.3  22900   -57.87   -40.10     32    340      4.68
    34.1  23100   -57.62   -40.10     32    347      4.55
    32.9  23300   -57.37   -40.10     32    354      4.43
    31.8  23500   -56.52   -40.10     32    258      4.37
    30.8  23700   -55.44   -40.10     32    121      4.33
    29.9  23900   -54.47   -40.10     32      4      4.31
    29.0  24100   -54.28   -40.10     32     13      4.35
    28.2  24300   -54.09   -40.10     32     22      4.40
    27.3  24500   -53.90   -40.10     32     31      4.45
    26.5  24700   -53.70   -40.10     32     40      4.50
    25.6  24900   -53.51   -40.10     32     49      4.55
    24.8  25100   -53.32   -40.10     32     58      4.59
    24.0  25300   -52.38   -40.10     32     65      4.98
    23.3  25500   -51.91   -40.10     32     73      5.50
    22.7  25700   -51.65   -40.10     32     79      6.05
    22.0  25900   -51.38   -40.10     32     86      6.61
    21.3  26100   -51.10   -40.10     32     93      7.16
    20.6  26300   -50.64   -40.10     32     97      7.75
    20.0  26500   -50.19   -40.10     32    101      8.29
    19.4  26700   -50.06   -40.10     32    104      8.18
    18.9  26900   -49.93   -40.10     32    107      8.07
    18.3  27100   -49.80   -40.10     32    110      7.96
    17.8  27300   -49.66   -40.10     32    113      7.84
    17.2  27500   -49.53   -40.10     32    116      7.73
    16.7  27700   -49.40   -40.10     32    119      7.62
    16.1  27900   -49.26   -40.10     32    123      7.51
    15.6  28100   -49.13   -40.10     32    126      7.39
    15.0  28300   -49.00   -40.10     32    129      7.28
    14.5  28500   -48.86   -40.10     32    132      7.17
    13.9  28700   -48.73   -40.10     32    135      7.05
    13.4  28900   -48.60   -40.10     32    138      6.94
    13.0  29100   -48.26   -40.10     32    146      6.66
    12.8  29300   -47.81   -40.10     32    157      6.27
    12.5  29500   -47.36   -40.10     32    168      5.89
    12.3  29700   -46.90   -40.10     32    178      5.50
    11.9  29900   -46.09   -40.10     32    191      5.06
Date: 2005.01.06    Station: 46692      Time: 12Z      Levels: 56
  Lat:   25.03   Lon:   121.52   npts:         153
Pres(hPa) Hgt(m)  Temp(c)  Dwpt(c)  Relh(%) Dir(deg)  Spd(knot)
   963.7    500    15.18    12.44     83    103      9.76
   940.9    700    14.48    11.96     84    110      9.98
   918.6    900    11.71     9.90     88    119     10.00
   896.8   1100    11.07     8.87     86    132      9.66
   875.6   1300    10.51     7.97     84    135      8.14
   854.6   1500     9.56     6.43     80    131      6.34
   834.5   1700     8.67     4.86     76    110      4.02
   814.4   1900     7.92     3.41     73     98      2.50
   795.1   2100     9.85   -14.61     16    107      2.54
   776.0   2300    11.74   -18.49     10     96      2.46
   757.7   2500     9.69   -18.63     11     71      2.16
   739.9   2700     8.60   -19.01     12     53      2.57
   722.2   2900     7.85   -19.27     12     37      3.16
   704.6   3100     7.10   -19.53     12     21      3.75
   687.6   3300     3.31   -21.68     14     21      4.67
   671.8   3500     2.77   -21.99     14     72      6.17
   656.0   3700     2.23   -22.31     14    122      7.66
   640.2   3900     1.69   -22.62     14    173      9.15
   624.4   4100     1.14   -22.94     14    223     10.65
   608.6   4300     0.60   -23.25     14    273     12.14
   592.8   4500     0.06   -23.57     14    324     13.64
   578.8   4700    -0.92   -24.16     15    325     15.21
   565.0   4900    -1.94   -24.79     15    319     16.79
   551.3   5100    -2.97   -25.42     15    314     18.37
   537.5   5300    -4.00   -26.05     16    308     19.95
   523.7   5500    -5.03   -26.68     16    302     21.53
   509.9   5700    -6.06   -27.31     16    297     23.11
   496.5   5900    -7.38   -28.01     17    293     24.79
   483.9   6100    -9.49   -29.14     18    290     26.56
   471.5   6300   -11.33   -30.12     19    288     28.21
   460.1   6500   -12.01   -30.48     19    288     29.29
   448.7   6700   -12.70   -30.85     20    287     30.38
   437.2   6900   -13.38   -31.21     20    287     31.46
   425.8   7100   -14.06   -31.58     21    287     32.55
   414.4   7300   -14.74   -31.94     21    286     33.64
   402.9   7500   -15.43   -32.31     21    286     34.72
   391.9   7700   -17.18   -33.86     22    285     35.39
   381.8   7900   -18.16   -34.76     22    283     35.69
   371.7   8100   -19.83   -36.31     21    281     35.79
   361.6   8300   -21.53   -37.89     21    280     35.89
   352.4   8500   -22.37   -38.67     21    279     35.63
   343.2   8700   -23.12   -39.37     21    278     35.33
   334.0   8900   -23.87   -40.06     21    278     35.03
   324.9   9100   -24.61   -40.76     21    277     34.73
   315.9   9300   -25.56   -41.57     21    277     34.46
   307.3   9500   -27.25   -42.81     21    277     34.26
   298.8   9700   -28.97   -43.70     22    278     34.08
   290.9   9900   -30.71   -43.68     22    278     33.94
   283.1  10100   -32.45   -43.67     22    279     33.80
   275.3  10300   -34.19   -43.65     22    279     33.65
   267.4  10500   -35.93   -43.63     22    279     33.51
   259.6  10700   -37.67   -43.62     22    280     33.37
   251.8  10900   -39.41   -43.60     22    280     33.23
   244.8  11100   -41.02   -43.59     22    281     33.10
   238.1  11300   -42.60   -43.58     22    281     32.96
   231.3  11500   -44.17   -43.56     22    282     32.83
   224.6  11700   -45.74   -43.55     22    283     32.69
   217.9  11900   -47.32   -43.54     22    283     32.56
   211.1  12100   -48.89   -43.52     22    284     32.42
   204.4  12300   -50.47   -43.51     22    284     32.29
   198.1  12500   -52.03   -43.50     22    284     32.27
   192.5  12700   -53.55   -43.48     22    283     32.47
   186.9  12900   -55.07   -43.47     22    281     32.66
   181.3  13100   -56.59   -43.46     22    280     32.86
   175.7  13300   -58.11   -43.45     22    279     33.06
   170.1  13500   -59.64   -43.43     22    277     33.26
   164.5  13700   -61.16   -43.42     22    276     33.46
   158.9  13900   -62.68   -43.41     22    275     33.65
   153.5  14100   -64.27   -43.37     22    273     33.80
   148.6  14300   -65.78   -43.30     22    272     33.64
   144.1  14500   -66.69   -43.28     22    272     33.10
   139.5  14700   -67.61   -43.26     22    271     32.57
   135.0  14900   -68.53   -43.25     22    270     32.04
   130.4  15100   -69.44   -43.23     22    270     31.50
   125.9  15300   -70.36   -43.22     22    269     30.97
   121.3  15500   -71.28   -43.20     22    269     30.43
   117.3  15700   -73.07   -43.17     22    268     29.23
   113.4  15900   -75.16   -43.14     22    267     27.80
   109.5  16100   -77.24   -43.10     22    267     26.38
   105.8  16300   -77.58   -43.06     22    267     24.83
   102.1  16500   -77.68   -43.01     22    267     23.27
    98.6  16700   -77.61   -42.89     22    267     21.97
    95.3  16900   -77.62   -42.86     22    269     20.93
    92.0  17100   -77.63   -42.84     22    270     19.89
    88.6  17300   -77.64   -42.81     22    272     18.85
    85.7  17500   -77.65   -42.79     22    274     18.00
    83.0  17700   -77.66   -42.78     22    275     17.29
    80.3  17900   -77.67   -42.76     22    277     16.58
    77.5  18100   -77.68   -42.74     22    279     15.87
    74.8  18300   -77.69   -42.73     22    281     15.16
    72.1  18500   -77.69   -42.71     22    283     14.46
    69.5  18700   -77.60   -42.68     22    285     13.68
    67.1  18900   -77.14   -42.61     22    285     12.68
    65.1  19100   -75.84   -42.59     22    286     11.98
    63.0  19300   -74.46   -42.57     22    286     11.31
    61.0  19500   -73.09   -42.56     22    286     10.63
    59.0  19700   -71.72   -42.55     22    286      9.96
    57.0  19900   -70.35   -42.54     22    286      9.29
    55.0  20100   -68.97   -42.52     22    286      8.61
    53.0  20300   -67.60   -42.51     22    286      7.94
    51.1  20500   -65.20   -42.47     22    286      7.26
    49.5  20700   -61.75   -42.37     22    284      6.59
    48.1  20900   -59.86   -42.28     22    282      5.97
    46.6  21100   -58.08   -42.19     22    277      5.54
    45.2  21300   -58.05   -42.18     22    273      5.17
    43.9  21500   -58.02   -42.16     22    269      4.80
    42.6  21700   -57.99   -42.15     22    264      4.42
    41.2  21900   -57.95   -42.14     22    260      4.05
    39.9  22100   -57.92   -42.12     22    255      3.68
    38.5  22300   -57.89   -42.11     22    251      3.30
    37.3  22500   -57.82   -42.08     22    248      3.01
    36.2  22700   -57.71   -42.03     22    247      2.80
    35.1  22900   -57.62   -41.99     22    249      2.63
    34.0  23100   -57.57   -41.96     22    254      2.48
    32.9  23300   -57.51   -41.94     22    258      2.33
    31.8  23500   -57.45   -41.91     22    263      2.18
    30.8  23700   -57.34   -41.86     22    271      1.88
    29.8  23900   -57.02   -41.77     22    283      1.40
    29.0  24100   -56.36   -41.68     22    236      1.10
    28.1  24300   -56.02   -41.63     22    107      1.10
    27.2  24500   -55.67   -41.58     22     30      1.41
    26.3  24700   -55.29   -41.53     22     46      2.26
    25.6  24900   -53.35   -41.40     22     58      3.12
    24.9  25100   -53.13   -41.38     22     60      3.98
    24.2  25300   -52.92   -41.37     22     62      4.84
    23.5  25500   -52.71   -41.36     22     64      5.69
    22.7  25700   -52.50   -41.35     22     66      6.55
    22.0  25900   -52.29   -41.33     22     69      7.41
    21.3  26100   -52.08   -41.32     22     71      8.27
    20.6  26300   -51.87   -41.31     22     73      9.12
    19.9  26500   -51.66   -41.30     22     75      9.84
    19.4  26700   -51.47   -41.29     22     76     10.00
    18.9  26900   -51.29   -41.29     22     77     10.17
    18.4  27100   -51.10   -41.28     22     78     10.34
    17.9  27300   -50.91   -41.27     22     79     10.51
    17.4  27500   -50.73   -41.27     22     80     10.68
    16.9  27700   -50.54   -41.26     22     81     10.84
    16.4  27900   -50.35   -41.26     22     83     11.01
    15.9  28100   -50.16   -41.25     22     84     11.18
    15.4  28300   -49.98   -41.24     22     85     11.35
    14.8  28500   -49.79   -41.24     22     86     11.52
    14.3  28700   -49.60   -41.23     22     87     11.69
    13.8  28900   -49.42   -41.22     22     88     11.85
    13.3  29100   -49.23   -41.22     22     89     12.02
    12.8  29300   -49.04   -41.21     22     90     12.19
    12.3  29500   -48.86   -41.21     22     92     12.36
    11.9  29700   -48.63   -41.20     22     93     12.57
    11.6  29900   -48.18   -41.18     22     96     12.97
    11.3  30100   -47.74   -41.17     22     98     13.37
    11.0  30300   -47.29   -41.15     22    101     13.77
    10.7  30500   -46.85   -41.14     22    104     14.17
    10.4  30700   -46.40   -41.12     22    106     14.57
    10.2  30900   -45.96   -41.11     22    109     14.97
Date: 2005.01.07    Station: 46692      Time: 00Z      Levels: 54
  Lat:   25.03   Lon:   121.52   npts:         148
Pres(hPa) Hgt(m)  Temp(c)  Dwpt(c)  Relh(%) Dir(deg)  Spd(knot)
   964.3    500    13.37    10.80     84     92      9.20
   941.5    700    11.82    10.16     89     95     10.42
   918.9    900     9.99     9.10     93     99     11.28
   897.3   1100     9.64     8.80     94    111     11.12
   875.7   1300     9.15     8.38     94    127     10.71
   854.9   1500     8.42     7.37     92    155      9.34
   834.7   1700     8.20     5.66     84    183      9.21
   814.7   1900     8.06     3.77     74    211      9.48
   795.4   2100     5.11     1.27     76    228      9.50
   775.7   2300     3.91     0.59     79    230      9.29
   757.0   2500     2.90     0.02     81    235      9.33
   738.9   2700     2.03    -0.48     83    244      9.56
   720.8   2900     1.16    -0.97     85    252      9.78
   703.3   3100     6.47    -9.35     31    258      9.87
   686.5   3300     7.58    -8.85     30    265      9.80
   670.4   3500     6.49    -9.70     30    271      9.80
   654.3   3700     5.39   -10.56     30    277      9.80
   638.2   3900     4.30   -11.41     30    283      9.80
   622.7   4100     3.26   -12.27     31    287      9.96
   607.6   4300     2.27   -13.13     31    291     10.25
   592.5   4500     1.28   -13.99     31    294     10.54
   577.7   4700    -0.45   -15.49     31    296     11.17
   563.4   4900    -2.59   -17.35     31    297     12.29
   549.9   5100    -3.62   -18.26     31    297     13.68
   536.3   5300    -4.64   -19.17     31    297     15.07
   522.8   5500    -5.67   -20.08     31    297     16.46
   509.2   5700    -6.70   -20.98     31    297     17.85
   496.0   5900    -7.81   -21.96     31    297     19.32
   483.3   6100    -9.08   -23.09     31    297     20.95
   471.5   6300   -10.35   -24.23     31    296     22.38
   459.7   6500   -11.63   -25.36     31    295     23.80
   447.9   6700   -12.91   -26.49     31    294     25.22
   436.2   6900   -14.18   -27.63     31    293     26.63
   424.4   7100   -15.46   -28.76     31    292     28.05
   412.9   7300   -16.58   -29.64     31    291     29.37
   402.0   7500   -17.27   -29.77     32    291     30.41
   391.6   7700   -18.03   -30.46     32    290     31.26
   381.3   7900   -18.80   -31.27     32    289     32.07
   371.0   8100   -19.57   -32.07     32    289     32.87
   361.2   8300   -21.14   -33.56     31    287     33.37
   351.4   8500   -22.75   -35.07     31    286     33.85
   342.1   8700   -23.89   -36.15     31    284     33.90
   333.1   8900   -24.81   -37.03     31    283     33.74
   324.0   9100   -25.74   -37.90     31    281     33.59
   315.0   9300   -26.67   -38.78     31    280     33.44
   306.3   9500   -28.10   -40.04     31    279     33.13
   297.9   9700   -29.75   -41.11     31    278     32.78
   290.1   9900   -31.43   -41.14     31    278     32.30
   282.2  10100   -33.11   -41.17     31    278     31.83
   274.3  10300   -34.79   -41.20     31    278     31.36
   266.5  10500   -36.48   -41.23     31    278     30.89
   258.6  10700   -38.16   -41.27     31    278     30.42
   250.7  10900   -39.84   -41.30     31    278     29.94
   243.9  11100   -41.30   -41.32     31    278     30.09
   237.2  11300   -42.74   -41.35     31    279     30.31
   230.5  11500   -44.18   -41.38     31    280     30.52
   223.8  11700   -45.62   -41.40     31    281     30.74
   217.0  11900   -47.05   -41.43     31    281     30.95
   210.3  12100   -48.49   -41.46     31    282     31.17
   203.6  12300   -49.93   -41.49     31    283     31.38
   197.3  12500   -51.48   -41.52     31    283     31.57
   191.5  12700   -53.17   -41.56     31    282     31.72
   185.7  12900   -54.85   -41.60     31    281     31.86
   179.9  13100   -56.54   -41.65     31    281     32.01
   174.1  13300   -58.22   -41.69     31    280     32.16
   168.7  13500   -59.61   -41.73     31    279     32.23
   163.5  13700   -60.89   -41.78     31    278     32.28
   158.3  13900   -62.17   -41.83     31    276     32.33
   153.1  14100   -63.45   -41.87     31    275     32.37
   148.2  14300   -64.55   -41.91     31    274     32.19
   143.7  14500   -65.41   -41.94     31    274     31.67
   139.2  14700   -66.26   -41.97     31    274     31.15
   134.7  14900   -67.12   -41.99     31    274     30.63
   130.2  15100   -67.97   -42.02     31    273     30.11
   125.7  15300   -68.83   -42.05     31    273     29.59
   121.2  15500   -69.68   -42.08     31    273     29.07
   116.8  15700   -70.99   -42.12     31    273     28.50
   113.0  15900   -76.11   -42.28     31    273     27.51
   109.2  16100   -77.73   -42.38     31    273     26.41
   105.5  16300   -78.89   -42.46     31    273     25.29
   101.8  16500   -78.98   -42.61     31    274     24.27
    98.3  16700   -78.55   -42.77     31    275     23.34
    94.9  16900   -78.44   -42.92     31    276     22.44
    91.7  17100   -78.28   -43.11     31    276     21.77
    88.9  17300   -78.19   -43.13     31    277     21.13
    86.0  17500   -78.10   -43.16     31    277     20.50
    83.2  17700   -78.01   -43.18     31    278     19.86
    80.4  17900   -77.93   -43.21     31    279     19.23
    77.6  18100   -77.84   -43.23     31    280     18.59
    74.7  18300   -77.75   -43.26     31    281     17.96
    71.9  18500   -77.66   -43.28     31    282     17.33
    69.2  18700   -77.47   -43.32     31    283     16.56
    66.9  18900   -77.08   -43.39     31    285     15.51
    64.6  19100   -76.69   -43.45     31    287     14.47
    62.4  19300   -75.95   -43.51     31    289     13.50
    60.5  19500   -74.20   -43.54     31    292     12.74
    58.6  19700   -72.46   -43.57     31    294     11.98
    56.7  19900   -70.71   -43.60     31    297     11.21
    54.8  20100   -68.97   -43.62     31    299     10.45
    53.0  20300   -67.22   -43.65     31    302      9.69
    51.1  20500   -65.48   -43.68     31    304      8.93
    49.3  20700   -64.21   -43.80     31    307      8.36
    47.7  20900   -63.41   -43.95     31    310      8.10
    46.3  21100   -62.46   -44.04     31    313      7.92
    44.8  21300   -61.73   -44.11     31    318      7.69
    43.5  21500   -61.40   -44.14     31    324      7.36
    42.2  21700   -61.07   -44.18     31    330      7.04
    40.9  21900   -60.74   -44.21     31    337      6.72
    39.6  22100   -60.41   -44.24     31    343      6.39
    38.3  22300   -60.08   -44.27     31    349      6.07
    37.0  22500   -59.64   -44.32     31    328      5.77
    35.9  22700   -58.67   -44.41     31    169      5.58
    34.8  22900   -57.73   -44.50     31     18      5.41
    33.8  23100   -57.28   -44.55     31     28      5.56
    32.7  23300   -56.83   -44.59     31     39      5.71
    31.6  23500   -56.39   -44.63     31     49      5.87
    30.6  23700   -55.94   -44.68     31     60      6.02
    29.6  23900   -55.54   -44.72     31     69      6.30
    28.8  24100   -55.21   -44.77     31     76      6.74
    28.0  24300   -54.88   -44.81     31     83      7.18
    27.1  24500   -54.54   -44.86     31     89      7.62
    26.3  24700   -54.22   -44.90     31     96      8.06
    25.5  24900   -53.96   -44.94     31     99      8.52
    24.7  25100   -53.70   -44.98     31    102      8.98
    24.0  25300   -53.44   -45.01     31    105      9.45
    23.2  25500   -53.19   -45.05     31    108      9.91
    22.4  25700   -52.93   -45.08     31    111     10.37
    21.7  25900   -52.91   -45.13     31    113     10.65
    21.0  26100   -53.14   -45.20     31    114     10.75
    20.4  26300   -53.37   -45.26     31    115     10.84
    19.8  26500   -53.36   -45.31     31    116     10.68
    19.2  26700   -53.02   -45.34     31    116     10.14
    18.7  26900   -52.68   -45.37     31    116      9.59
    18.1  27100   -52.35   -45.39     31    116      9.05
    17.6  27300   -52.01   -45.42     31    117      8.51
    17.0  27500   -51.67   -45.45     31    117      7.97
    16.4  27700   -51.33   -45.47     31    117      7.43
